Time [sec]	P [hPa]	T [oC]	Ws [m/s]	Wd [o]	Alt [m]	Lon [o]	Lat [o]	Dew [oC]
3733	141.6	-59.1	41.2	261	14849	-73.304396	38.827483	-72.9
3734	141.5	-59.1	40.8	261	14852	-73.303931	38.827559	-71.8
3735	141.4	-59.1	40.4	261	14856	-73.303467	38.827634	-70.9
3736	141.3	-59.1	40.1	261	14859	-73.303003	38.827709	-70.6
3737	141.3	-59.2	39.7	260	14863	-73.302539	38.827784	-70.0
3738	141.2	-59.2	39.3	260	14866	-73.302075	38.827859	-69.6
3739	141.1	-59.2	39.0	260	14869	-73.301610	38.827935	-69.3
3740	141.0	-59.2	39.0	260	14873	-73.301146	38.828010	-69.9
3741	141.0	-59.2	39.0	259	14876	-73.300682	38.828085	-70.3
3742	140.9	-59.2	39.0	259	14880	-73.300218	38.828160	-70.2
3743	140.8	-59.2	39.0	259	14883	-73.299754	38.828235	-70.5
3744	140.7	-59.2	39.0	258	14887	-73.299289	38.828311	-70.6
3745	140.7	-59.2	39.0	258	14890	-73.298825	38.828386	-70.5
3746	140.6	-59.2	39.4	258	14893	-73.298361	38.828461	-70.6
3747	140.5	-59.2	39.7	258	14897	-73.297897	38.828536	-71.1
3748	140.4	-59.2	40.1	258	14900	-73.297433	38.828611	-71.7
3749	140.3	-59.2	40.5	258	14904	-73.296968	38.828687	-72.0
3750	140.3	-59.2	40.9	257	14907	-73.296504	38.828762	-73.0
3751	140.2	-59.2	41.3	257	14911	-73.296040	38.828837	-73.3
3752	140.1	-59.1	41.7	257	14914	-73.295576	38.828912	-72.8
3753	140.0	-59.1	42.1	257	14918	-73.295111	38.828987	-74.6
3754	140.0	-59.1	42.5	257	14921	-73.294647	38.829063	-75.3
3755	139.9	-59.1	42.8	257	14924	-73.294183	38.829138	-72.4
3756	139.8	-59.1	43.2	257	14928	-73.293719	38.829213	-70.8
3757	139.7	-59.1	43.6	257	14931	-73.293255	38.829288	-72.2
3758	139.7	-59.1	44.0	257	14935	-73.292790	38.829363	-71.2
3759	139.6	-59.0	44.2	256	14938	-73.292326	38.829439	-70.8
3760	139.5	-59.0	44.2	256	14941	-73.291862	38.829514	-70.7
3761	139.4	-59.0	44.1	256	14945	-73.291401	38.829588	-70.7
3762	139.4	-59.0	44.0	256	14948	-73.290948	38.829658	-70.5
3763	139.3	-59.0	44.0	256	14951	-73.290494	38.829728	-70.1
3764	139.2	-59.0	43.9	256	14955	-73.290041	38.829799	-70.9
3765	139.1	-59.0	43.8	256	14958	-73.289587	38.829869	-70.6
3766	139.1	-59.0	43.7	256	14961	-73.289134	38.829940	-70.6
3767	139.0	-58.9	43.7	256	14965	-73.288681	38.830010	-70.4
3768	138.9	-58.9	999999.0	999999	14968	-73.288227	38.830081	-70.4
3769	138.8	-58.9	999999.0	999999	14971	-73.287774	38.830151	-71.0
3770	138.8	-58.9	999999.0	999999	M	-73.287320	38.830222	-70.9
3771	138.7	-58.9	999999.0	999999	M	-73.286867	38.830292	-70.8
3772	138.6	-58.9	999999.0	999999	M	-73.286413	38.830362	-70.7
3773	138.6	-58.9	999999.0	999999	M	-73.285960	38.830433	-70.4
3774	138.5	-58.8	999999.0	999999	M	-73.285507	38.830503	-71.3
3775	138.4	-58.8	999999.0	999999	M	-73.285053	38.830574	-71.2
3776	138.4	-58.8	999999.0	999999	M	-73.284600	38.830644	-70.5
3777	138.3	-58.8	999999.0	999999	M	-73.284146	38.830715	-69.9
3778	138.2	-58.8	999999.0	999999	M	-73.283693	38.830785	-70.3
3779	138.2	-58.8	999999.0	999999	M	-73.283240	38.830855	-70.7
3780	138.1	-58.7	999999.0	999999	M	-73.282786	38.830926	-70.3
3781	138.0	-58.7	999999.0	999999	M	-73.282333	38.830996	-71.2
3782	138.0	-58.7	999999.0	999999	M	-73.281879	38.831067	-71.1
3783	137.9	-58.6	999999.0	999999	M	-73.281426	38.831137	-71.1
3784	137.8	-58.6	999999.0	999999	M	-73.280972	38.831208	-71.2
3785	137.8	-58.6	999999.0	999999	M	-73.280519	38.831278	-72.2
3786	137.7	-58.6	999999.0	999999	M	-73.280066	38.831349	-73.1
3787	137.6	-58.5	999999.0	999999	M	-73.279612	38.831419	-72.2
3788	137.6	-58.5	999999.0	999999	M	-73.279171	38.831475	-71.9
3789	137.5	-58.5	999999.0	999999	M	-73.278747	38.831513	-71.2
3790	137.4	-58.5	999999.0	999999	M	-73.278322	38.831550	-71.0
3791	137.4	-58.5	999999.0	999999	M	-73.277897	38.831587	-71.1
3792	137.3	-58.5	999999.0	999999	M	-73.277473	38.831625	-70.7
3793	137.2	-58.5	999999.0	999999	M	-73.277048	38.831662	-71.6
3794	137.2	-58.5	999999.0	999999	M	-73.276623	38.831699	-71.8
3795	137.1	-58.5	999999.0	999999	M	-73.276199	38.831737	-71.9
3796	137.0	-58.5	999999.0	999999	M	-73.275774	38.831774	-72.0
3797	137.0	-58.5	999999.0	999999	M	-73.275349	38.831812	-72.1
3798	136.9	-58.5	999999.0	999999	M	-73.274925	38.831849	-72.1
3799	136.8	-58.5	999999.0	999999	M	-73.274500	38.831886	-72.1
3800	136.8	-58.5	999999.0	999999	M	-73.274075	38.831924	-72.1
3801	136.7	-58.5	999999.0	999999	M	-73.273651	38.831961	-72.1
3802	136.6	-58.5	999999.0	999999	M	-73.273226	38.831998	-72.1
3803	136.6	-58.5	999999.0	999999	M	-73.272801	38.832036	-72.0
3804	136.5	-58.5	999999.0	999999	M	-73.272377	38.832073	-71.9
3805	136.4	-58.5	999999.0	999999	M	-73.271952	38.832111	-71.7
3806	136.4	-58.5	999999.0	999999	M	-73.271527	38.832148	-71.4
3807	136.3	-58.5	999999.0	999999	M	-73.271103	38.832185	-71.1
3808	136.2	-58.5	999999.0	999999	M	-73.270678	38.832223	-70.8
3809	136.1	-58.5	999999.0	999999	M	-73.270253	38.832260	-70.3
3810	136.1	-58.5	999999.0	999999	M	-73.269829	38.832297	-69.9
3811	136.0	-58.5	999999.0	999999	M	-73.269404	38.832335	-69.4
3812	135.9	-58.5	999999.0	999999	M	-73.268979	38.832372	-69.0
3813	135.9	-58.5	999999.0	999999	M	-73.268555	38.832410	-67.5
3814	135.8	-58.5	999999.0	999999	M	-73.268130	38.832447	-66.3
3815	135.7	-58.5	999999.0	999999	M	-73.267705	38.832484	-65.2
3816	135.7	-58.5	999999.0	999999	M	-73.267281	38.832522	-64.3
3817	135.6	-58.5	999999.0	999999	M	-73.266856	38.832559	-64.8
3818	135.5	-58.5	999999.0	999999	M	-73.266431	38.832596	-64.0
3819	135.5	-58.5	999999.0	999999	M	-73.266007	38.832634	-62.3
3820	135.4	-58.5	999999.0	999999	M	-73.265582	38.832671	-61.5
3821	135.3	-58.5	999999.0	999999	M	-73.265157	38.832709	-60.8
3822	135.3	-58.5	999999.0	999999	M	-73.264733	38.832746	-61.3
3823	135.2	-58.5	999999.0	999999	M	-73.264308	38.832783	-63.3
3824	135.1	-58.5	999999.0	999999	M	-73.263883	38.832821	-63.4
3825	135.1	-58.5	999999.0	999999	M	-73.263459	38.832858	-64.0
3826	135.0	-58.5	999999.0	999999	M	-73.263034	38.832895	-65.6
3827	134.9	-58.5	999999.0	999999	M	-73.262609	38.832933	-65.2
3828	134.9	-58.5	999999.0	999999	M	-73.262185	38.832970	-65.4
3829	134.8	-58.5	999999.0	999999	M	-73.261760	38.833008	-66.5
3830	134.7	-58.5	999999.0	999999	M	-73.261336	38.833045	-68.7
3831	134.7	-58.5	999999.0	999999	M	-73.260911	38.833082	-72.7
3832	134.6	-58.5	999999.0	999999	M	-73.260486	38.833120	-71.9
3833	134.5	-58.4	999999.0	999999	M	-73.260062	38.833157	-70.8
3834	134.5	-58.4	999999.0	999999	M	-73.259637	38.833194	-70.8
3835	134.4	-58.5	999999.0	999999	M	-73.259212	38.833232	-70.8
3836	134.3	-58.5	999999.0	999999	M	-73.258788	38.833269	-70.8
3837	134.3	-58.5	999999.0	999999	M	-73.258363	38.833307	-70.8
3838	134.2	-58.5	999999.0	999999	M	-73.257938	38.833344	-70.8
3839	134.1	-58.5	999999.0	999999	M	-73.257514	38.833381	-70.8
3840	134.1	-58.5	999999.0	999999	M	-73.257089	38.833419	-70.8
3841	134.0	-58.5	999999.0	999999	M	-73.256664	38.833456	-70.8
3842	133.9	-58.6	999999.0	999999	M	-73.256240	38.833493	-70.8
3843	133.9	-58.6	999999.0	999999	M	-73.255815	38.833531	-70.8
3844	133.8	-58.6	999999.0	999999	M	-73.255390	38.833568	-70.8
3845	133.7	-58.6	999999.0	999999	M	-73.254966	38.833606	-70.9
3846	133.7	-58.6	999999.0	999999	M	-73.254541	38.833643	-70.9
3847	133.6	-58.6	999999.0	999999	M	-73.254116	38.833680	-70.9
3848	133.5	-58.7	999999.0	999999	M	-73.253692	38.833718	-70.9
3849	133.5	-58.7	999999.0	999999	M	-73.253267	38.833755	-70.9
3850	133.4	-58.7	999999.0	999999	M	-73.252842	38.833792	-70.9
3851	133.3	-58.7	999999.0	999999	M	-73.252418	38.833830	-70.9
3852	133.2	-58.7	999999.0	999999	M	-73.251993	38.833867	-70.9
3853	133.2	-58.7	999999.0	999999	M	-73.251568	38.833905	-70.9
3854	133.1	-58.8	999999.0	999999	M	-73.251144	38.833942	-70.9
3855	133.0	-58.8	999999.0	999999	M	-73.250719	38.833979	-70.9
3856	133.0	-58.8	999999.0	999999	M	-73.250294	38.834017	-70.9
3857	132.9	-58.8	999999.0	999999	M	-73.249870	38.834054	-71.0
3858	132.8	-58.8	999999.0	999999	M	-73.249445	38.834092	-71.0
3859	132.8	-58.8	999999.0	999999	M	-73.249020	38.834129	-71.0
3860	132.7	-58.9	999999.0	999999	M	-73.248596	38.834166	-71.0
3861	132.6	-58.9	999999.0	999999	M	-73.248171	38.834204	-71.0
3862	132.6	-58.9	999999.0	999999	M	-73.247746	38.834241	-71.0
3863	132.5	-58.9	999999.0	999999	M	-73.247322	38.834278	-71.0
3864	132.4	-58.9	999999.0	999999	M	-73.246897	38.834316	-71.0
3865	132.4	-59.0	999999.0	999999	M	-73.246472	38.834353	-71.0
3866	132.3	-59.0	999999.0	999999	M	-73.246048	38.834391	-71.0
3867	132.2	-59.0	999999.0	999999	M	-73.245623	38.834428	-71.0
3868	132.2	-59.0	999999.0	999999	M	-73.245198	38.834465	-71.1
3869	132.1	-59.0	999999.0	999999	M	-73.244774	38.834503	-71.1
3870	132.0	-59.0	999999.0	999999	M	-73.244349	38.834540	-71.1
3871	132.0	-59.1	999999.0	999999	M	-73.243924	38.834577	-71.1
3872	131.9	-59.1	999999.0	999999	M	-73.243500	38.834615	-71.1
3873	131.8	-59.1	999999.0	999999	M	-73.243075	38.834652	-71.1
3874	131.8	-59.1	999999.0	999999	M	-73.242650	38.834690	-71.1
3875	131.7	-59.1	999999.0	999999	M	-73.242226	38.834727	-71.1
3876	131.6	-59.1	999999.0	999999	M	-73.241801	38.834764	-71.1
3877	131.6	-59.2	999999.0	999999	M	-73.241376	38.834802	-71.1
3878	131.5	-59.2	999999.0	999999	M	-73.240952	38.834839	-71.1
3879	131.4	-59.2	999999.0	999999	M	-73.240527	38.834876	-71.2
3880	131.4	-59.2	999999.0	999999	M	-73.240102	38.834914	-71.2
3881	131.3	-59.2	999999.0	999999	M	-73.239678	38.834951	-71.2
3882	131.2	-59.2	999999.0	999999	M	-73.239253	38.834989	-71.2
3883	131.2	-59.3	999999.0	999999	M	-73.238829	38.835026	-71.2
3884	131.1	-59.3	999999.0	999999	M	-73.238404	38.835063	-71.2
3885	131.0	-59.3	999999.0	999999	M	-73.237979	38.835101	-71.2
3886	131.0	-59.3	999999.0	999999	M	-73.237555	38.835138	-71.2
3887	130.9	-59.3	999999.0	999999	M	-73.237130	38.835175	-71.2
3888	130.8	-59.3	999999.0	999999	M	-73.236705	38.835213	-71.2
3889	130.8	-59.4	999999.0	999999	M	-73.236281	38.835250	-71.2
3890	130.7	-59.4	999999.0	999999	M	-73.235856	38.835288	-71.3
3891	130.6	-59.4	999999.0	999999	M	-73.235431	38.835325	-71.3
3892	130.6	-59.4	999999.0	999999	M	-73.235007	38.835362	-71.3
3893	130.5	-59.4	999999.0	999999	M	-73.234582	38.835400	-71.3
3894	130.4	-59.5	999999.0	999999	M	-73.234157	38.835437	-71.3
3895	130.3	-59.5	999999.0	999999	M	-73.233733	38.835474	-71.3
3896	130.3	-59.5	999999.0	999999	M	-73.233308	38.835512	-71.3
3897	130.2	-59.5	999999.0	999999	M	-73.232883	38.835549	-71.3
3898	130.1	-59.5	999999.0	999999	M	-73.232459	38.835587	-71.3
3899	130.1	-59.5	999999.0	999999	M	-73.232034	38.835624	-71.3
3900	130.0	-59.6	999999.0	999999	M	-73.231609	38.835661	-71.3
3901	129.9	-59.6	999999.0	999999	M	-73.231185	38.835699	-71.4
3902	129.9	-59.6	999999.0	999999	M	-73.230760	38.835736	-71.4
3903	129.8	-59.6	999999.0	999999	M	-73.230335	38.835773	-71.4
3904	129.7	-59.6	999999.0	999999	M	-73.229911	38.835811	-71.4
3905	129.7	-59.6	999999.0	999999	M	-73.229486	38.835848	-71.4
3906	129.6	-59.7	999999.0	999999	M	-73.229061	38.835886	-71.4
3907	129.5	-59.7	999999.0	999999	M	-73.228637	38.835923	-71.4
3908	129.5	-59.7	999999.0	999999	M	-73.228212	38.835960	-71.4
3909	129.4	-59.7	999999.0	999999	M	-73.227787	38.835998	-71.4
3910	129.3	-59.7	999999.0	999999	M	-73.227363	38.836035	-71.4
3911	129.3	-59.7	999999.0	999999	M	-73.226938	38.836072	-71.4
3912	129.2	-59.8	999999.0	999999	M	-73.226513	38.836110	-71.5
3913	129.1	-59.8	999999.0	999999	M	-73.226089	38.836147	-71.5
3914	129.1	-59.8	999999.0	999999	M	-73.225664	38.836185	-71.5
3915	129.0	-59.8	999999.0	999999	M	-73.225239	38.836222	-71.5
3916	128.9	-59.8	999999.0	999999	M	-73.224815	38.836259	-71.5
3917	128.9	-59.9	999999.0	999999	M	-73.224390	38.836297	-71.5
3918	128.8	-59.9	999999.0	999999	M	-73.223965	38.836334	-71.5
3919	128.7	-59.9	999999.0	999999	M	-73.223541	38.836371	-71.5
3920	128.7	-59.9	999999.0	999999	M	-73.223116	38.836409	-71.5
3921	128.6	-59.9	999999.0	999999	M	-73.222691	38.836446	-71.5
3922	128.5	-59.9	999999.0	999999	M	-73.222267	38.836484	-71.6
3923	128.5	-60.0	999999.0	999999	M	-73.221842	38.836521	-71.6
3924	128.4	-60.0	999999.0	999999	M	-73.221417	38.836558	-71.6
3925	128.3	-60.0	999999.0	999999	M	-73.220993	38.836596	-71.6
3926	128.3	-60.0	999999.0	999999	M	-73.220568	38.836633	-71.6
3927	128.2	-60.0	999999.0	999999	M	-73.220143	38.836670	-71.6
3928	128.1	-60.0	999999.0	999999	M	-73.219719	38.836708	-71.6
3929	128.1	-60.1	999999.0	999999	M	-73.219294	38.836745	-71.6
3930	128.0	-60.1	999999.0	999999	M	-73.218869	38.836783	-71.6
3931	127.9	-60.1	999999.0	999999	M	-73.218445	38.836820	-71.6
3932	127.9	-60.1	999999.0	999999	M	-73.218020	38.836857	-71.6
3933	127.8	-60.1	999999.0	999999	M	-73.217595	38.836895	-71.7
3934	127.7	-60.1	999999.0	999999	M	-73.217171	38.836932	-71.7
3935	127.7	-60.2	999999.0	999999	M	-73.216746	38.836969	-71.7
3936	127.6	-60.2	999999.0	999999	M	-73.216321	38.837007	-71.7
3937	127.5	-60.2	999999.0	999999	M	-73.215897	38.837044	-71.7
3938	127.4	-60.2	999999.0	999999	M	-73.215472	38.837082	-71.7
3939	127.4	-60.2	999999.0	999999	M	-73.215048	38.837119	-71.7
3940	127.3	-60.3	999999.0	999999	M	-73.214623	38.837156	-71.7
3941	127.2	-60.3	999999.0	999999	M	-73.214198	38.837194	-71.7
3942	127.2	-60.3	999999.0	999999	M	-73.213774	38.837231	-71.7
3943	127.1	-60.3	999999.0	999999	M	-73.213349	38.837269	-71.8
3944	127.0	-60.3	999999.0	999999	M	-73.212924	38.837306	-71.8
3945	127.0	-60.3	999999.0	999999	M	-73.212500	38.837343	-71.8
3946	126.9	-60.4	999999.0	999999	M	-73.212075	38.837381	-71.8
3947	126.8	-60.4	999999.0	999999	M	-73.211650	38.837418	-71.8
3948	126.8	-60.4	999999.0	999999	M	-73.211226	38.837455	-71.8
3949	126.7	-60.4	999999.0	999999	M	-73.210801	38.837493	-71.8
3950	126.6	-60.4	999999.0	999999	M	-73.210376	38.837530	-71.8
3951	126.6	-60.4	999999.0	999999	M	-73.209952	38.837568	-71.8
3952	126.5	-60.5	999999.0	999999	M	-73.209527	38.837605	-71.8
3953	126.4	-60.5	999999.0	999999	M	-73.209102	38.837642	-71.8
3954	126.4	-60.5	999999.0	999999	M	-73.208678	38.837680	-71.9
3955	126.3	-60.5	999999.0	999999	M	-73.208253	38.837717	-71.9
3956	126.2	-60.5	999999.0	999999	M	-73.207828	38.837754	-71.9
3957	126.2	-60.5	999999.0	999999	M	-73.207404	38.837792	-71.9
3958	126.1	-60.6	999999.0	999999	M	-73.206979	38.837829	-71.9
3959	126.0	-60.6	999999.0	999999	M	-73.206554	38.837867	-71.9
3960	126.0	-60.6	999999.0	999999	M	-73.206130	38.837904	-71.9
3961	125.9	-60.6	999999.0	999999	M	-73.205705	38.837941	-71.9
3962	125.8	-60.6	999999.0	999999	M	-73.205280	38.837979	-71.9
3963	125.8	-60.7	999999.0	999999	M	-73.204856	38.838016	-71.9
3964	125.7	-60.7	999999.0	999999	M	-73.204431	38.838053	-72.0
3965	125.6	-60.7	999999.0	999999	M	-73.204006	38.838091	-72.0
3966	125.6	-60.7	999999.0	999999	M	-73.203582	38.838128	-72.0
3967	125.5	-60.7	999999.0	999999	M	-73.203157	38.838166	-72.0
3968	125.4	-60.7	999999.0	999999	M	-73.202732	38.838203	-72.0
3969	125.4	-60.8	999999.0	999999	M	-73.202308	38.838240	-72.0
3970	125.3	-60.8	999999.0	999999	M	-73.201883	38.838278	-72.0
3971	125.2	-60.8	999999.0	999999	M	-73.201458	38.838315	-72.0
3972	125.2	-60.8	999999.0	999999	M	-73.201034	38.838352	-72.0
3973	125.1	-60.8	999999.0	999999	M	-73.200609	38.838390	-72.0
3974	125.0	-60.8	999999.0	999999	M	-73.200184	38.838427	-72.1
3975	125.0	-60.9	999999.0	999999	M	-73.199760	38.838465	-72.1
3976	124.9	-60.9	999999.0	999999	M	-73.199335	38.838502	-72.1
3977	124.8	-60.9	999999.0	999999	M	-73.198910	38.838539	-72.1
3978	124.8	-60.9	999999.0	999999	M	-73.198486	38.838577	-72.1
3979	124.7	-60.9	999999.0	999999	M	-73.198061	38.838614	-72.1
3980	124.6	-60.9	999999.0	999999	M	-73.197636	38.838651	-72.1
3981	124.5	-61.0	999999.0	999999	M	-73.197212	38.838689	-72.1
3982	124.5	-61.0	999999.0	999999	M	-73.196787	38.838726	-72.1
3983	124.4	-61.0	999999.0	999999	M	-73.196362	38.838764	-72.1
3984	124.3	-61.0	999999.0	999999	M	-73.195938	38.838801	-72.1
3985	124.3	-61.0	999999.0	999999	M	-73.195513	38.838838	-72.2
3986	124.2	-61.1	999999.0	999999	M	-73.195088	38.838876	-72.2
3987	124.1	-61.1	999999.0	999999	M	-73.194664	38.838913	-72.2
3988	124.1	-61.1	999999.0	999999	M	-73.194239	38.838950	-72.2
3989	124.0	-61.1	999999.0	999999	M	-73.193814	38.838988	-72.2
3990	123.9	-61.1	999999.0	999999	M	-73.193390	38.839025	-72.2
3991	123.9	-61.1	999999.0	999999	M	-73.192965	38.839063	-72.2
3992	123.8	-61.2	999999.0	999999	M	-73.192541	38.839100	-72.2
3993	123.7	-61.2	999999.0	999999	M	-73.192116	38.839137	-72.2
3994	123.7	-61.2	999999.0	999999	M	-73.191691	38.839175	-72.2
3995	123.6	-61.2	999999.0	999999	M	-73.191267	38.839212	-72.3
3996	123.5	-61.2	999999.0	999999	M	-73.190842	38.839249	-72.3
3997	123.5	-61.2	999999.0	999999	M	-73.190417	38.839287	-72.3
3998	123.4	-61.3	999999.0	999999	M	-73.189993	38.839324	-72.3
3999	123.3	-61.3	999999.0	999999	M	-73.189568	38.839362	-72.3
4000	123.3	-61.3	999999.0	999999	M	-73.189143	38.839399	-72.3
4001	123.2	-61.3	999999.0	999999	M	-73.188719	38.839436	-72.3
4002	123.1	-61.3	999999.0	999999	M	-73.188294	38.839474	-72.3
4003	123.1	-61.3	999999.0	999999	M	-73.187869	38.839511	-72.3
4004	123.0	-61.4	999999.0	999999	M	-73.187445	38.839548	-72.3
4005	122.9	-61.4	999999.0	999999	M	-73.187020	38.839586	-72.4
4006	122.9	-61.4	999999.0	999999	M	-73.186595	38.839623	-72.4
4007	122.8	-61.4	999999.0	999999	M	-73.186171	38.839661	-72.4
4008	122.7	-61.4	999999.0	999999	M	-73.185746	38.839698	-72.4
4009	122.7	-61.5	999999.0	999999	M	-73.185321	38.839735	-72.4
4010	122.6	-61.5	999999.0	999999	M	-73.184897	38.839773	-72.4
4011	122.5	-61.5	999999.0	999999	M	-73.184472	38.839810	-72.4
4012	122.5	-61.5	999999.0	999999	M	-73.184047	38.839847	-72.4
4013	122.4	-61.5	999999.0	999999	M	-73.183623	38.839885	-72.4
4014	122.3	-61.5	999999.0	999999	M	-73.183198	38.839922	-72.4
4015	122.3	-61.6	999999.0	999999	M	-73.182773	38.839960	-72.5
4016	122.2	-61.6	999999.0	999999	M	-73.182349	38.839997	-72.5
4017	122.1	-61.6	999999.0	999999	M	-73.181924	38.840034	-72.5
4018	122.1	-61.6	999999.0	999999	M	-73.181499	38.840072	-72.5
4019	122.0	-61.6	999999.0	999999	M	-73.181075	38.840109	-72.5
4020	121.9	-61.6	999999.0	999999	M	-73.180650	38.840146	-72.5
4021	121.9	-61.7	999999.0	999999	M	-73.180225	38.840184	-72.5
4022	121.8	-61.7	999999.0	999999	M	-73.179801	38.840221	-72.5
4023	121.7	-61.7	999999.0	999999	M	-73.179376	38.840259	-72.5
4024	121.6	-61.7	999999.0	999999	M	-73.178951	38.840296	-72.5
4025	121.6	-61.7	999999.0	999999	M	-73.178527	38.840333	-72.6
4026	121.5	-61.7	999999.0	999999	M	-73.178102	38.840371	-72.6
4027	121.4	-61.8	999999.0	999999	M	-73.177677	38.840408	-72.6
4028	121.4	-61.8	999999.0	999999	M	-73.177253	38.840446	-72.6
4029	121.3	-61.8	999999.0	999999	M	-73.176828	38.840483	-72.6
4030	121.2	-61.8	999999.0	999999	M	-73.176403	38.840520	-72.6
4031	121.2	-61.8	999999.0	999999	M	-73.175979	38.840558	-72.6
4032	121.1	-61.9	999999.0	999999	M	-73.175554	38.840595	-72.6
4033	121.0	-61.9	999999.0	999999	M	-73.175129	38.840632	-72.6
4034	121.0	-61.9	999999.0	999999	M	-73.174705	38.840670	-72.6
4035	120.9	-61.9	999999.0	999999	M	-73.174280	38.840707	-72.7
4036	120.8	-61.9	999999.0	999999	M	-73.173855	38.840745	-72.7
4037	120.8	-61.9	999999.0	999999	M	-73.173431	38.840782	-72.7
4038	120.7	-62.0	999999.0	999999	M	-73.173006	38.840819	-72.7
4039	120.6	-62.0	999999.0	999999	M	-73.172581	38.840857	-72.7
4040	120.6	-62.0	999999.0	999999	M	-73.172157	38.840894	-72.7
4041	120.5	-62.0	999999.0	999999	M	-73.171732	38.840931	-72.7
4042	120.4	-62.0	999999.0	999999	M	-73.171307	38.840969	-72.7
4043	120.4	-62.0	999999.0	999999	M	-73.170883	38.841006	-72.7
4044	120.3	-62.1	999999.0	999999	M	-73.170458	38.841044	-72.8
4045	120.2	-62.1	999999.0	999999	M	-73.170033	38.841081	-72.8
4046	120.2	-62.1	999999.0	999999	M	-73.169609	38.841118	-72.8
4047	120.1	-62.1	999999.0	999999	M	-73.169184	38.841156	-72.8
4048	120.0	-62.1	999999.0	999999	M	-73.168760	38.841193	-72.8
4049	120.0	-62.1	999999.0	999999	M	-73.168335	38.841230	-72.8
4050	119.9	-62.2	999999.0	999999	M	-73.167910	38.841268	-72.8
4051	119.8	-62.2	999999.0	999999	M	-73.167486	38.841305	-72.8
4052	119.8	-62.2	999999.0	999999	M	-73.167061	38.841343	-72.8
4053	119.7	-62.2	999999.0	999999	M	-73.166636	38.841380	-72.8
4054	119.6	-62.2	999999.0	999999	M	-73.166212	38.841417	-72.9
4055	119.6	-62.2	999999.0	999999	M	-73.165787	38.841455	-72.9
4056	119.5	-62.3	999999.0	999999	M	-73.165362	38.841492	-72.9
4057	119.4	-62.3	999999.0	999999	M	-73.164938	38.841529	-72.9
4058	119.4	-62.3	999999.0	999999	M	-73.164513	38.841567	-72.9
4059	119.3	-62.3	999999.0	999999	M	-73.164088	38.841604	-72.9
4060	119.2	-62.3	999999.0	999999	M	-73.163664	38.841642	-72.9
4061	119.2	-62.4	999999.0	999999	M	-73.163239	38.841679	-72.9
4062	119.1	-62.4	999999.0	999999	M	-73.162814	38.841716	-72.9
4063	119.0	-62.4	999999.0	999999	M	-73.162390	38.841754	-72.9
4064	119.0	-62.4	999999.0	999999	M	-73.161965	38.841791	-73.0
4065	118.9	-62.4	999999.0	999999	M	-73.161540	38.841828	-73.0
4066	118.8	-62.4	999999.0	999999	M	-73.161116	38.841866	-73.0
4067	118.7	-62.5	999999.0	999999	M	-73.160691	38.841903	-73.0
4068	118.7	-62.5	999999.0	999999	M	-73.160266	38.841941	-73.0
4069	118.6	-62.5	999999.0	999999	M	-73.159842	38.841978	-73.0
4070	118.5	-62.5	999999.0	999999	M	-73.159417	38.842015	-73.0
4071	118.5	-62.5	999999.0	999999	M	-73.158992	38.842053	-73.0
4072	118.4	-62.5	999999.0	999999	M	-73.158568	38.842090	-73.0
4073	118.3	-62.6	999999.0	999999	M	-73.158143	38.842127	-73.0
4074	118.3	-62.6	999999.0	999999	M	-73.157718	38.842165	-73.1
4075	118.2	-62.6	999999.0	999999	M	-73.157294	38.842202	-73.1
4076	118.1	-62.6	999999.0	999999	M	-73.156869	38.842240	-73.1
4077	118.1	-62.6	999999.0	999999	M	-73.156444	38.842277	-73.1
4078	118.0	-62.6	999999.0	999999	M	-73.156020	38.842314	-73.1
4079	117.9	-62.7	999999.0	999999	M	-73.155595	38.842352	-73.1
4080	117.9	-62.7	999999.0	999999	M	-73.155170	38.842389	-73.1
4081	117.8	-62.7	999999.0	999999	M	-73.154746	38.842426	-73.1
4082	117.7	-62.7	999999.0	999999	M	-73.154321	38.842464	-73.1
4083	117.7	-62.7	999999.0	999999	M	-73.153896	38.842501	-73.2
4084	117.6	-62.8	999999.0	999999	M	-73.153472	38.842539	-73.2
4085	117.5	-62.8	999999.0	999999	M	-73.153047	38.842576	-73.2
